Activity database,Activity code,Activity name,Activity unit,Activity type,Exchange database,Exchange input,Exchange amount,Exchange unit,Exchange type,Exchange uncertainty type,Exchange loc,Exchange scale,pedigree,scale without pedigree,Exchange's common name,Exchange location,Exchange category,comment
Modified consequential datasets,Modified Lorry,"transport, freight, lorry 3.5-7.5 metric ton, EURO6 - modified",ton kilometer,process,biosphere3,e3e8f6a2-c45e-4685-9859-698b2eadaf5b,3.81E-07,kilogram,biosphere,2,-14.78143806,0.099498744,"{'reliability': 2, 'completeness': 2, 'temporal correlation': 4, 'geographical correlation': 4, 'further technological correlation': 1}",0.024494897,Acetaldehyde,,"('air',)","Literature value. The NMVOC split is provided by the EMEP/EEA (2013) guidebook. All elementary NMVOC exchanges available in the ecoinvent database and quantified in the EMEP/EEA guidebook are provided. Total NMVOC's derived from HBEFA database (Keller, 2010).."
Modified consequential datasets,Modified Lorry,"transport, freight, lorry 3.5-7.5 metric ton, EURO6 - modified",ton kilometer,process,biosphere3,dc6dbdaa-9f13-43a8-8af5-6603688c6ad0,1.10E-11,kilogram,biosphere,2,-25.23675971,0.099498744,"{'reliability': 2, 'completeness': 2, 'temporal correlation': 4, 'geographical correlation': 4, 'further technological correlation': 1}",0.024494897,Arsenic,,"('air',)",Literature value. Fuel dependant emissions - heavy metal in fuel. Literature value. EMEP/EEA (2013) Tab. 3-100.
Modified consequential datasets,Modified Lorry,"transport, freight, lorry 3.5-7.5 metric ton, EURO6 - modified",ton kilometer,process,biosphere3,8e123669-94d3-41d8-9480-a79211fe7c43,5.71E-09,kilogram,biosphere,2,-18.98101179,0.842199501,"{'reliability': 2, 'completeness': 2, 'temporal correlation': 4, 'geographical correlation': 4, 'further technological correlation': 1}",0.836660027,Lead,,"('air',)",Literature value. Fuel dependant emissions - heavy metal in fuel. Literature value. EMEP/EEA (2013) Tab. 3-100.
Modified consequential datasets,Modified Lorry,"transport, freight, lorry 3.5-7.5 metric ton, EURO6 - modified",ton kilometer,process,biosphere3,3a6c936c-0276-4f11-9d98-1bd011387a6e,8.33E-09,kilogram,biosphere,2,-18.60353684,0.099498744,"{'reliability': 2, 'completeness': 2, 'temporal correlation': 4, 'geographical correlation': 4, 'further technological correlation': 1}",0.024494897,Propane,,"('air',)","Literature value. The NMVOC split is provided by the EMEP/EEA (2013) guidebook. All elementary NMVOC exchanges available in the ecoinvent database and quantified in the EMEP/EEA guidebook are provided. Total NMVOC's derived from HBEFA database (Keller, 2010).."
Modified consequential datasets,Modified Lorry,"transport, freight, lorry 3.5-7.5 metric ton, EURO6 - modified",ton kilometer,process,biosphere3,87883a4e-1e3e-4c9d-90c0-f1bea36f8014,3.05E-06,kilogram,biosphere,2,-12.70030995,0.099498744,"{'reliability': 2, 'completeness': 2, 'temporal correlation': 4, 'geographical correlation': 4, 'further technological correlation': 1}",0.024494897,Ammonia,,"('air',)","Literature value. Derived from HBEFA database (Keller, 2010)."
Modified consequential datasets,Modified building machine,"diesel, burned in building machine - modified",megajoule,process,Modified consequential datasets,Modified diesel import,0.0234,kilogram,technosphere,0,1,,,,Modified diesel,CA-QC,,
Modified consequential datasets,Modified building machine,"diesel, burned in building machine - modified",megajoule,process,Modified consequential datasets,Modified building machine,1,megajoule,production,0,1,,,,"diesel, burned in building machine",GLO,,EcoSpold01Location=GLO
Modified consequential datasets,Modified building machine,"diesel, burned in building machine - modified",megajoule,process,ecoinvent 3_5 consequential,a9bcc2a59f79577c64dc105e7cde43b8,0.000000134,unit,technosphere,2,-15.82542604,0.598414572,"{'reliability': 1, 'completeness': 5, 'temporal correlation': 5, 'geographical correlation': 3, 'further technological correlation': 1}",0.556776436,building machine,GLO,,EcoSpold01Location=RER
Modified consequential datasets,Modified building machine,"diesel, burned in building machine - modified",megajoule,process,ecoinvent 3_5 consequential,57fd460664269df0e647ef53e7536f8c,8.94E-05,kilogram,technosphere,2,-9.322005894,0.241039416,"{'reliability': 1, 'completeness': 5, 'temporal correlation': 5, 'geographical correlation': 3, 'further technological correlation': 1}",0.1,lubricating oil,RER,,EcoSpold01Location=RER
Modified consequential datasets,Modified building machine,"diesel, burned in building machine - modified",megajoule,process,ecoinvent 3_5 consequential,1beaeae7e72607ddbe595c54e0aa832f,0.000424566,kilogram,technosphere,2,-7.764443875,0.241039416,"{'reliability': 1, 'completeness': 5, 'temporal correlation': 5, 'geographical correlation': 3, 'further technological correlation': 1}",0.1,lubricating oil,RoW,,EcoSpold01Location=RER
Modified consequential datasets,Modified building machine,"diesel, burned in building machine - modified",megajoule,process,ecoinvent 3_5 consequential,b31be633e2a750f97bc7796d764451e0,-9.38E-05,kilogram,technosphere,2,-9.274236465,0.241039416,"{'reliability': 1, 'completeness': 5, 'temporal correlation': 5, 'geographical correlation': 3, 'further technological correlation': 1}",0.1,waste mineral oil,Europe without Switzerland,,EcoSpold01Location=CH
Modified consequential datasets,Modified building machine,"diesel, burned in building machine - modified",megajoule,process,ecoinvent 3_5 consequential,819ce490d54a8b08462bb0eebcb9eaa3,-2.17E-06,kilogram,technosphere,2,-13.04047329,0.241039416,"{'reliability': 1, 'completeness': 5, 'temporal correlation': 5, 'geographical correlation': 3, 'further technological correlation': 1}",0.1,waste mineral oil,CH,,EcoSpold01Location=CH
Modified consequential datasets,Modified building machine,"diesel, burned in building machine - modified",megajoule,process,ecoinvent 3_5 consequential,ee168e35cd5710d87d4e8757887e4e6e,-0.000418019,kilogram,technosphere,2,-7.779983481,0.241039416,"{'reliability': 1, 'completeness': 5, 'temporal correlation': 5, 'geographical correlation': 3, 'further technological correlation': 1}",0.1,waste mineral oil,RoW,,EcoSpold01Location=CH
Modified consequential datasets,Modified building machine,"diesel, burned in building machine - modified",megajoule,process,biosphere3,66020d27-7ae4-4e59-83a3-89214b72c40a,0.00000628,kilogram,biosphere,2,-11.97814058,0.313209195,"{'reliability': 1, 'completeness': 5, 'temporal correlation': 5, 'geographical correlation': 3, 'further technological correlation': 1}",0.223606798,"Particulates, > 10 um",,"('air',)",
Modified consequential datasets,Modified building machine,"diesel, burned in building machine - modified",megajoule,process,biosphere3,c1b91234-6f24-417b-8309-46111d09c457,0.00103,kilogram,biosphere,2,-6.878196477,0.313209195,"{'reliability': 1, 'completeness': 5, 'temporal correlation': 5, 'geographical correlation': 3, 'further technological correlation': 1}",0.223606798,Nitrogen oxides,,"('air',)",
Modified consequential datasets,Modified building machine,"diesel, burned in building machine - modified",megajoule,process,biosphere3,349b29d1-3e58-4c66-98b9-9d1a076efd2e,0.073,kilogram,biosphere,2,-2.617295838,0.241039416,"{'reliability': 1, 'completeness': 5, 'temporal correlation': 5, 'geographical correlation': 3, 'further technological correlation': 1}",0.1,"Carbon dioxide, fossil",,"('air',)",
Modified consequential datasets,Modified building machine,"diesel, burned in building machine - modified",megajoule,process,biosphere3,5ce378a0-b48d-471c-977d-79681521efde,2.34E-08,kilogram,biosphere,2,-17.57052981,0.835523788,"{'reliability': 1, 'completeness': 5, 'temporal correlation': 5, 'geographical correlation': 3, 'further technological correlation': 1}",0.806225775,Zinc,,"('air',)",
Modified consequential datasets,Modified building machine,"diesel, burned in building machine - modified",megajoule,process,biosphere3,21e46cb8-6233-4c99-bac3-c41d2ab99498,0.0000943,kilogram,biosphere,2,-9.269029368,0.598414572,"{'reliability': 1, 'completeness': 5, 'temporal correlation': 5, 'geographical correlation': 3, 'further technological correlation': 1}",0.556776436,"Particulates, < 2.5 um",,"('air',)",
Modified consequential datasets,Modified building machine,"diesel, burned in building machine - modified",megajoule,process,biosphere3,20185046-64bb-4c09-a8e7-e8a9e144ca98,0.0000028,kilogram,biosphere,2,-12.78589114,0.313209195,"{'reliability': 1, 'completeness': 5, 'temporal correlation': 5, 'geographical correlation': 3, 'further technological correlation': 1}",0.223606798,Dinitrogen monoxide,,"('air',)",
Modified consequential datasets,Modified building machine,"diesel, burned in building machine - modified",megajoule,process,biosphere3,454c61fd-c52b-4a04-9731-f141bb7b5264,2.34E-10,kilogram,biosphere,2,-22.1757,0.835523788,"{'reliability': 1, 'completeness': 5, 'temporal correlation': 5, 'geographical correlation': 3, 'further technological correlation': 1}",0.806225775,Selenium,,"('air',)",
Modified consequential datasets,Modified building machine,"diesel, burned in building machine - modified",megajoule,process,biosphere3,082903e4-45d8-4078-94cb-736b15279277,1.40E-15,kilogram,biosphere,2,-34.20230416,0.313209195,"{'reliability': 1, 'completeness': 5, 'temporal correlation': 5, 'geographical correlation': 3, 'further technological correlation': 1}",0.223606798,"Dioxins, measured as 2,3,7,8-tetrachlorodibenzo-p-dioxin",,"('air',)",
Modified consequential datasets,Modified building machine,"diesel, burned in building machine - modified",megajoule,process,biosphere3,b967e1bf-f09b-4c89-8740-ace21db47bba,0.00000419,kilogram,biosphere,2,-12.38280982,0.422018957,"{'reliability': 1, 'completeness': 5, 'temporal correlation': 5, 'geographical correlation': 3, 'further technological correlation': 1}",0.360555128,"Particulates, > 2.5 um, and < 10um",,"('air',)",
Modified consequential datasets,Modified building machine,"diesel, burned in building machine - modified",megajoule,process,biosphere3,3e5d7d91-67d7-4afb-91dd-36fab58e4685,7.85E-08,kilogram,biosphere,2,-16.36016721,0.598414572,"{'reliability': 1, 'completeness': 5, 'temporal correlation': 5, 'geographical correlation': 3, 'further technological correlation': 1}",0.556776436,"PAH, polycyclic aromatic hydrocarbons",,"('air',)",
Modified consequential datasets,Modified building machine,"diesel, burned in building machine - modified",megajoule,process,biosphere3,1c5a7322-9261-4d59-a692-adde6c12de92,2.34E-10,kilogram,biosphere,2,-22.1757,0.835523788,"{'reliability': 1, 'completeness': 5, 'temporal correlation': 5, 'geographical correlation': 3, 'further technological correlation': 1}",0.806225775,Cadmium,,"('air',)",
Modified consequential datasets,Modified building machine,"diesel, burned in building machine - modified",megajoule,process,biosphere3,a5506f4b-113f-4713-95c3-c819dde6e48b,1.64E-09,kilogram,biosphere,2,-20.2285696,0.835523788,"{'reliability': 1, 'completeness': 5, 'temporal correlation': 5, 'geographical correlation': 3, 'further technological correlation': 1}",0.806225775,Nickel,,"('air',)",
Modified consequential datasets,Modified building machine,"diesel, burned in building machine - modified",megajoule,process,biosphere3,87883a4e-1e3e-4c9d-90c0-f1bea36f8014,0.000000467,kilogram,biosphere,2,-14.57693658,0.313209195,"{'reliability': 1, 'completeness': 5, 'temporal correlation': 5, 'geographical correlation': 3, 'further technological correlation': 1}",0.223606798,Ammonia,,"('air',)",
Modified consequential datasets,Modified building machine,"diesel, burned in building machine - modified",megajoule,process,biosphere3,e142b577-e934-4085-9a07-3983d4d92afb,1.17E-09,kilogram,biosphere,2,-20.56626209,0.835523788,"{'reliability': 1, 'completeness': 5, 'temporal correlation': 5, 'geographical correlation': 3, 'further technological correlation': 1}",0.806225775,Chromium,,"('air',)",
Modified consequential datasets,Modified building machine,"diesel, burned in building machine - modified",megajoule,process,biosphere3,fd7aa71c-508c-480d-81a6-8052aad92646,0.0000236,kilogram,biosphere,2,-10.65426385,0.241039416,"{'reliability': 1, 'completeness': 5, 'temporal correlation': 5, 'geographical correlation': 3, 'further technological correlation': 1}",0.1,Sulfur dioxide,,"('air',)",
Modified consequential datasets,Modified building machine,"diesel, burned in building machine - modified",megajoule,process,biosphere3,5e13c2ab-5466-4ff5-816d-702dfdf25f76,7.01E-10,kilogram,biosphere,2,-21.07851323,0.598414572,"{'reliability': 1, 'completeness': 5, 'temporal correlation': 5, 'geographical correlation': 3, 'further technological correlation': 1}",0.556776436,Benzo(a)pyrene,,"('air',)",
Modified consequential datasets,Modified building machine,"diesel, burned in building machine - modified",megajoule,process,biosphere3,d3260d0e-8203-4cbb-a45a-6a13131a5108,0.000121,kilogram,biosphere,2,-9.019720012,0.313209195,"{'reliability': 1, 'completeness': 5, 'temporal correlation': 5, 'geographical correlation': 3, 'further technological correlation': 1}",0.223606798,"NMVOC, non-methane volatile organic compounds, unspecified origin",,"('air',)",
Modified consequential datasets,Modified building machine,"diesel, burned in building machine - modified",megajoule,process,biosphere3,0795345f-c7ae-410c-ad25-1845784c75f5,0.00000375,kilogram,biosphere,2,-12.49375472,0.313209195,"{'reliability': 1, 'completeness': 5, 'temporal correlation': 5, 'geographical correlation': 3, 'further technological correlation': 1}",0.223606798,"Methane, fossil",,"('air',)",
Modified consequential datasets,Modified building machine,"diesel, burned in building machine - modified",megajoule,process,biosphere3,ec8144d6-d123-43b1-9c17-a295422a0498,3.97E-08,kilogram,biosphere,2,-17.04191465,0.835523788,"{'reliability': 1, 'completeness': 5, 'temporal correlation': 5, 'geographical correlation': 3, 'further technological correlation': 1}",0.806225775,Copper,,"('air',)",
Modified consequential datasets,Modified building machine,"diesel, burned in building machine - modified",megajoule,process,biosphere3,ba2f3f82-c93a-47a5-822a-37ec97495275,0.000266,kilogram,biosphere,2,-8.232014249,0.835523788,"{'reliability': 1, 'completeness': 5, 'temporal correlation': 5, 'geographical correlation': 3, 'further technological correlation': 1}",0.806225775,"Carbon monoxide, fossil",,"('air',)",
Modified consequential datasets,PB_production_QC_Conseq,"particle board production, for indoor use - modified",cubic meter,process,ecoinvent 3_5 consequential,f8fb4e51bb0afc15e82bc27d8b1d3ae1,0.108,cubic meter,technosphere,0,1,,,,"sawlog and veneer log, softwood, measured as solid wood under bark",CA-QC,,
Modified consequential datasets,PB_production_QC_Conseq,"particle board production, for indoor use - modified",cubic meter,process,ecoinvent 3_5 consequential,dfe39ab1eabe6221e800d04001f8018a,251.235,kilogram,technosphere,0,-1,,,,"shavings, softwood, loose, measured as dry mass",CA-QC,,extrapolated from Swiss data via FAO statistics on the production of sawnwood
