Activity database,Activity code,Activity name,Activity unit,Activity type,Exchange database,Exchange input,Exchange amount,Exchange unit,Exchange type,Exchange uncertainty type,Exchange loc,Exchange scale,pedigree,scale without pedigree,Exchange's common name,Exchange location,Exchange category,comment
Modified dataset,Recyc_glulam_APOS,Recycled-based glued-laminated timber - APOS,cubic meter,process,biosphere3,04f42988-6207-4d09-a91f-155be8d27eb0,1.35E-12,kilogram,biosphere,2,-27.32843798,0.698569968,"{'reliability': 1, 'completeness': 5, 'temporal correlation': 5, 'geographical correlation': 5, 'further technological correlation': 3}",0.655743852,"Benzene, hexachloro-",,"('air',)","Emissions from energy production from wood on site.
Energy production from wood and its emissions are modelled using ecoinvent 2.2 dataset ""Wood chips, from industry, softwood, burned in furnace 300kW/CH"". 
Emission is calculated per m3 of wood chips using the original dataset:
 ((emission/MJ)/(0,000238m3/MJproduced)
Emission per m3 is multiplied by the m3 of wood chips burned:
(amount (in kg))/density (kg/m3)"
Modified dataset,Recyc_glulam_APOS,Recycled-based glued-laminated timber - APOS,cubic meter,process,biosphere3,21e46cb8-6233-4c99-bac3-c41d2ab99498,0.008646978,kilogram,biosphere,2,-4.75061177,0.421900462,"{'reliability': 1, 'completeness': 5, 'temporal correlation': 5, 'geographical correlation': 5, 'further technological correlation': 3}",0.346410162,"Particulates, < 2.5 um",,"('air',)","Emissions from energy production from wood on site.
Energy production from wood and its emissions are modelled using ecoinvent 2.2 dataset ""Wood chips, from industry, softwood, burned in furnace 300kW/CH"". 
Emission is calculated per m3 of wood chips using the original dataset:
 ((emission/MJ)/(0,000238m3/MJproduced)
Emission per m3 is multiplied by the m3 of wood chips burned:
(amount (in kg))/density (kg/m3)"
Modified dataset,Recyc_glulam_APOS,Recycled-based glued-laminated timber - APOS,cubic meter,process,biosphere3,71234253-b3a7-4dfe-b166-a484ad15bee7,5.64E-08,kilogram,biosphere,2,-16.69098125,0.698569968,"{'reliability': 1, 'completeness': 5, 'temporal correlation': 5, 'geographical correlation': 5, 'further technological correlation': 3}",0.655743852,Mercury,,"('air',)","Emissions from energy production from wood on site.
Energy production from wood and its emissions are modelled using ecoinvent 2.2 dataset ""Wood chips, from industry, softwood, burned in furnace 300kW/CH"". 
Emission is calculated per m3 of wood chips using the original dataset:
 ((emission/MJ)/(0,000238m3/MJproduced)
Emission per m3 is multiplied by the m3 of wood chips burned:
(amount (in kg))/density (kg/m3)"
Modified dataset,Recyc_glulam_APOS,Recycled-based glued-laminated timber - APOS,cubic meter,process,biosphere3,28999907-a8a7-45b3-857e-836495ca2aa0,0.00017106,kilogram,biosphere,2,-8.673563846,0.698569968,"{'reliability': 1, 'completeness': 5, 'temporal correlation': 5, 'geographical correlation': 5, 'further technological correlation': 3}",0.655743852,Benzene,,"('air',)","Emissions from energy production from wood on site.
Energy production from wood and its emissions are modelled using ecoinvent 2.2 dataset ""Wood chips, from industry, softwood, burned in furnace 300kW/CH"". 
Emission is calculated per m3 of wood chips using the original dataset:
 ((emission/MJ)/(0,000238m3/MJproduced)
Emission per m3 is multiplied by the m3 of wood chips burned:
(amount (in kg))/density (kg/m3)"
Modified dataset,Recyc_glulam_APOS,Recycled-based glued-laminated timber - APOS,cubic meter,process,biosphere3,c1b91234-6f24-417b-8309-46111d09c457,0.023873179,kilogram,biosphere,2,-3.73506608,0.384707681,"{'reliability': 1, 'completeness': 5, 'temporal correlation': 5, 'geographical correlation': 5, 'further technological correlation': 3}",0.3,Nitrogen oxides,,"('air',)","Emissions from energy production from wood on site.
Energy production from wood and its emissions are modelled using ecoinvent 2.2 dataset ""Wood chips, from industry, softwood, burned in furnace 300kW/CH"". 
Emission is calculated per m3 of wood chips using the original dataset:
 ((emission/MJ)/(0,000238m3/MJproduced)
Emission per m3 is multiplied by the m3 of wood chips burned:
(amount (in kg))/density (kg/m3)"
Modified dataset,Recyc_glulam_APOS,Recycled-based glued-laminated timber - APOS,cubic meter,process,biosphere3,20185046-64bb-4c09-a8e7-e8a9e144ca98,0.000469944,kilogram,biosphere,2,-7.662962434,0.658786764,"{'reliability': 1, 'completeness': 1, 'temporal correlation': 3, 'geographical correlation': 5, 'further technological correlation': 1}",0.655743852,Dinitrogen monoxide,,"('air',)","Emissions from energy production from wood on site.
Energy production from wood and its emissions are modelled using ecoinvent 2.2 dataset ""Wood chips, from industry, softwood, burned in furnace 300kW/CH"". 
Emission is calculated per m3 of wood chips using the original dataset:
 ((emission/MJ)/(0,000238m3/MJproduced)
Emission per m3 is multiplied by the m3 of wood chips burned:
(amount (in kg))/density (kg/m3)"
Modified dataset,Recyc_glulam_APOS,Recycled-based glued-laminated timber - APOS,cubic meter,process,biosphere3,5e13c2ab-5466-4ff5-816d-702dfdf25f76,9.40E-08,kilogram,biosphere,2,-16.18015563,0.698569968,"{'reliability': 1, 'completeness': 5, 'temporal correlation': 5, 'geographical correlation': 5, 'further technological correlation': 3}",0.655743852,Benzo(a)pyrene,,"('air',)","Emissions from energy production from wood on site.
Energy production from wood and its emissions are modelled using ecoinvent 2.2 dataset ""Wood chips, from industry, softwood, burned in furnace 300kW/CH"". 
Emission is calculated per m3 of wood chips using the original dataset:
 ((emission/MJ)/(0,000238m3/MJproduced)
Emission per m3 is multiplied by the m3 of wood chips burned:
(amount (in kg))/density (kg/m3)"
Modified dataset,Recyc_glulam_APOS,Recycled-based glued-laminated timber - APOS,cubic meter,process,biosphere3,d3260d0e-8203-4cbb-a45a-6a13131a5108,0.000112787,kilogram,biosphere,2,-9.09007879,0.466904701,"{'reliability': 1, 'completeness': 5, 'temporal correlation': 5, 'geographical correlation': 5, 'further technological correlation': 3}",0.4,"NMVOC, non-methane volatile organic compounds, unspecified origin",,"('air',)","Emissions from energy production from wood on site.
Energy production from wood and its emissions are modelled using ecoinvent 2.2 dataset ""Wood chips, from industry, softwood, burned in furnace 300kW/CH"". 
Emission is calculated per m3 of wood chips using the original dataset:
 ((emission/MJ)/(0,000238m3/MJproduced)
Emission per m3 is multiplied by the m3 of wood chips burned:
(amount (in kg))/density (kg/m3)"
Modified dataset,Recyc_glulam_APOS,Recycled-based glued-laminated timber - APOS,cubic meter,process,biosphere3,1c5a7322-9261-4d59-a692-adde6c12de92,1.32E-07,kilogram,biosphere,2,-15.84368339,0.698569968,"{'reliability': 1, 'completeness': 5, 'temporal correlation': 5, 'geographical correlation': 5, 'further technological correlation': 3}",0.655743852,Cadmium,,"('air',)","Emissions from energy production from wood on site.
Energy production from wood and its emissions are modelled using ecoinvent 2.2 dataset ""Wood chips, from industry, softwood, burned in furnace 300kW/CH"". 
Emission is calculated per m3 of wood chips using the original dataset:
 ((emission/MJ)/(0,000238m3/MJproduced)
Emission per m3 is multiplied by the m3 of wood chips burned:
(amount (in kg))/density (kg/m3)"
Modified dataset,Recyc_glulam_APOS,Recycled-based glued-laminated timber - APOS,cubic meter,process,biosphere3,2cb2333c-1599-46cf-8435-3dffce627524,0.009022934,kilogram,biosphere,2,-4.708052155,0.630872412,"{'reliability': 1, 'completeness': 5, 'temporal correlation': 5, 'geographical correlation': 5, 'further technological correlation': 3}",0.583095189,"Carbon monoxide, non-fossil",,"('air',)","Emissions from energy production from wood on site.
Energy production from wood and its emissions are modelled using ecoinvent 2.2 dataset ""Wood chips, from industry, softwood, burned in furnace 300kW/CH"". 
Emission is calculated per m3 of wood chips using the original dataset:
 ((emission/MJ)/(0,000238m3/MJproduced)
Emission per m3 is multiplied by the m3 of wood chips burned:
(amount (in kg))/density (kg/m3)"
Modified dataset,Recyc_glulam_APOS,Recycled-based glued-laminated timber - APOS,cubic meter,process,biosphere3,5ce378a0-b48d-471c-977d-79681521efde,5.64E-05,kilogram,biosphere,2,-9.783225971,0.698569968,"{'reliability': 1, 'completeness': 5, 'temporal correlation': 5, 'geographical correlation': 5, 'further technological correlation': 3}",0.655743852,Zinc,,"('air',)","Emissions from energy production from wood on site.
Energy production from wood and its emissions are modelled using ecoinvent 2.2 dataset ""Wood chips, from industry, softwood, burned in furnace 300kW/CH"". 
Emission is calculated per m3 of wood chips using the original dataset:
 ((emission/MJ)/(0,000238m3/MJproduced)
Emission per m3 is multiplied by the m3 of wood chips burned:
(amount (in kg))/density (kg/m3)"
Modified dataset,Recyc_glulam_APOS,Recycled-based glued-laminated timber - APOS,cubic meter,process,biosphere3,81e17d9a-3e0b-414e-9b2e-eca7e5b3bd4a,7.52E-09,kilogram,biosphere,2,-18.70588427,0.733484833,"{'reliability': 1, 'completeness': 5, 'temporal correlation': 5, 'geographical correlation': 5, 'further technological correlation': 3}",0.692820323,Chromium VI,,"('air',)","Emissions from energy production from wood on site.
Energy production from wood and its emissions are modelled using ecoinvent 2.2 dataset ""Wood chips, from industry, softwood, burned in furnace 300kW/CH"". 
Emission is calculated per m3 of wood chips using the original dataset:
 ((emission/MJ)/(0,000238m3/MJproduced)
Emission per m3 is multiplied by the m3 of wood chips burned:
(amount (in kg))/density (kg/m3)"
Modified dataset,Recyc_glulam_APOS,Recycled-based glued-laminated timber - APOS,cubic meter,process,biosphere3,3b1ecf8e-1d2c-4330-81da-a79f9068976d,5.64E-05,kilogram,biosphere,2,-9.783225971,0.698569968,"{'reliability': 1, 'completeness': 5, 'temporal correlation': 5, 'geographical correlation': 5, 'further technological correlation': 3}",0.655743852,Toluene,,"('air',)","Emissions from energy production from wood on site.
Energy production from wood and its emissions are modelled using ecoinvent 2.2 dataset ""Wood chips, from industry, softwood, burned in furnace 300kW/CH"". 
Emission is calculated per m3 of wood chips using the original dataset:
 ((emission/MJ)/(0,000238m3/MJproduced)
Emission per m3 is multiplied by the m3 of wood chips burned:
(amount (in kg))/density (kg/m3)"
Modified dataset,Recyc_glulam_APOS,Recycled-based glued-laminated timber - APOS,cubic meter,process,biosphere3,cec6e39b-700c-432f-8c80-4840b0ddc92e,1.52E-09,kilogram,biosphere,2,-20.30289966,0.698569968,"{'reliability': 1, 'completeness': 5, 'temporal correlation': 5, 'geographical correlation': 5, 'further technological correlation': 3}",0.655743852,"Phenol, pentachloro-",,"('air',)","Emissions from energy production from wood on site.
Energy production from wood and its emissions are modelled using ecoinvent 2.2 dataset ""Wood chips, from industry, softwood, burned in furnace 300kW/CH"". 
Emission is calculated per m3 of wood chips using the original dataset:
 ((emission/MJ)/(0,000238m3/MJproduced)
Emission per m3 is multiplied by the m3 of wood chips burned:
(amount (in kg))/density (kg/m3)"
Modified dataset,Recyc_glulam_APOS,Recycled-based glued-laminated timber - APOS,cubic meter,process,biosphere3,4cff006f-c6df-42a8-9dee-cc064f14326e,0.000582731,kilogram,biosphere,2,-7.447851055,0.698569968,"{'reliability': 1, 'completeness': 5, 'temporal correlation': 5, 'geographical correlation': 5, 'further technological correlation': 3}",0.655743852,"Hydrocarbons, aliphatic, unsaturated",,"('air',)","Emissions from energy production from wood on site.
Energy production from wood and its emissions are modelled using ecoinvent 2.2 dataset ""Wood chips, from industry, softwood, burned in furnace 300kW/CH"". 
Emission is calculated per m3 of wood chips using the original dataset:
 ((emission/MJ)/(0,000238m3/MJproduced)
Emission per m3 is multiplied by the m3 of wood chips burned:
(amount (in kg))/density (kg/m3)"
Modified dataset,Recyc_glulam_APOS,Recycled-based glued-laminated timber - APOS,cubic meter,process,biosphere3,e3e8f6a2-c45e-4685-9859-698b2eadaf5b,1.15E-05,kilogram,biosphere,2,-11.37613458,0.698569968,"{'reliability': 1, 'completeness': 5, 'temporal correlation': 5, 'geographical correlation': 5, 'further technological correlation': 3}",0.655743852,Acetaldehyde,,"('air',)","Emissions from energy production from wood on site.
Energy production from wood and its emissions are modelled using ecoinvent 2.2 dataset ""Wood chips, from industry, softwood, burned in furnace 300kW/CH"". 
Emission is calculated per m3 of wood chips using the original dataset:
 ((emission/MJ)/(0,000238m3/MJproduced)
Emission per m3 is multiplied by the m3 of wood chips burned:
(amount (in kg))/density (kg/m3)"
Modified dataset,Recyc_glulam_APOS,Recycled-based glued-laminated timber - APOS,cubic meter,process,biosphere3,da1157e2-7593-4dfd-80dd-a3449b37a4d8,7.52E-05,kilogram,biosphere,2,-9.495543898,0.698569968,"{'reliability': 1, 'completeness': 5, 'temporal correlation': 5, 'geographical correlation': 5, 'further technological correlation': 3}",0.655743852,"Methane, non-fossil",,"('air',)","Emissions from energy production from wood on site.
Energy production from wood and its emissions are modelled using ecoinvent 2.2 dataset ""Wood chips, from industry, softwood, burned in furnace 300kW/CH"". 
Emission is calculated per m3 of wood chips using the original dataset:
 ((emission/MJ)/(0,000238m3/MJproduced)
Emission per m3 is multiplied by the m3 of wood chips burned:
(amount (in kg))/density (kg/m3)"
Modified dataset,Recyc_glulam_APOS,Recycled-based glued-laminated timber - APOS,cubic meter,process,biosphere3,082903e4-45d8-4078-94cb-736b15279277,5.83E-12,kilogram,biosphere,2,-25.8685318,0.698569968,"{'reliability': 1, 'completeness': 5, 'temporal correlation': 5, 'geographical correlation': 5, 'further technological correlation': 3}",0.655743852,"Dioxins, measured as 2,3,7,8-tetrachlorodibenzo-p-dioxin",,"('air',)","Emissions from energy production from wood on site.
Energy production from wood and its emissions are modelled using ecoinvent 2.2 dataset ""Wood chips, from industry, softwood, burned in furnace 300kW/CH"". 
Emission is calculated per m3 of wood chips using the original dataset:
 ((emission/MJ)/(0,000238m3/MJproduced)
Emission per m3 is multiplied by the m3 of wood chips burned:
(amount (in kg))/density (kg/m3)"
Modified dataset,Recyc_glulam_APOS,Recycled-based glued-laminated timber - APOS,cubic meter,process,biosphere3,3e5d7d91-67d7-4afb-91dd-36fab58e4685,2.09E-06,kilogram,biosphere,2,-13.08006334,0.698569968,"{'reliability': 1, 'completeness': 5, 'temporal correlation': 5, 'geographical correlation': 5, 'further technological correlation': 3}",0.655743852,"PAH, polycyclic aromatic hydrocarbons",,"('air',)","Emissions from energy production from wood on site.
Energy production from wood and its emissions are modelled using ecoinvent 2.2 dataset ""Wood chips, from industry, softwood, burned in furnace 300kW/CH"". 
Emission is calculated per m3 of wood chips using the original dataset:
 ((emission/MJ)/(0,000238m3/MJproduced)
Emission per m3 is multiplied by the m3 of wood chips burned:
(amount (in kg))/density (kg/m3)"
Modified dataset,Recyc_glulam_APOS,Recycled-based glued-laminated timber - APOS,cubic meter,process,biosphere3,1c389e81-9f9d-4e52-a6e9-11cc6b73d90d,9.40E-06,kilogram,biosphere,2,-11.57498544,0.698569968,"{'reliability': 1, 'completeness': 5, 'temporal correlation': 5, 'geographical correlation': 5, 'further technological correlation': 3}",0.655743852,Fluorine,,"('air',)","Emissions from energy production from wood on site.
Energy production from wood and its emissions are modelled using ecoinvent 2.2 dataset ""Wood chips, from industry, softwood, burned in furnace 300kW/CH"". 
Emission is calculated per m3 of wood chips using the original dataset:
 ((emission/MJ)/(0,000238m3/MJproduced)
Emission per m3 is multiplied by the m3 of wood chips burned:
(amount (in kg))/density (kg/m3)"
